850	274	1	1997-09-20 04:05:38	-1834	-62	-262
850	669	1	1997-09-20 04:05:38	-1834	-62	-262
850	285	1	1997-09-20 04:06:10	-1834	-62	-262
850	527	1	1997-09-20 04:06:36	-1834	-62	-262
850	456	1	1997-09-20 04:06:36	-1834	-62	-262
850	280	1	1997-09-20 04:07:10	-1834	-62	-262
850	139	1	1997-09-20 04:07:41	-1834	-62	-262
850	113	1	1997-09-20 04:09:25	-1834	-62	-262
850	688	1	1997-09-20 04:09:58	-1834	-62	-262
850	799	1	1997-09-20 14:56:48	-1834	-62	-262
850	105	1	1997-09-20 14:56:48	-1834	-62	-262
850	933	1	1997-09-20 14:56:48	-1834	-62	-262
850	713	1	1997-09-20 14:58:39	-1834	-62	-262
850	393	1	1997-09-20 14:59:10	-1834	-62	-262
850	774	1	1997-09-20 14:59:10	-1834	-62	-262
850	781	1	1997-09-20 14:59:10	-1834	-62	-262
850	719	1	1997-09-20 20:53:24	-1834	-62	-262
850	962	1	1997-09-20 20:56:45	-1834	-62	-262
850	928	1	1997-09-20 20:58:04	-1834	-62	-262
850	856	1	1997-09-20 20:58:29	-1834	-62	-262
850	909	1	1997-09-21 02:44:10	-1833	-62	-262
850	825	1	1997-10-01 18:15:51	-1823	-61	-261
850	823	1	1997-10-01 18:17:00	-1823	-61	-261
850	650	1	1997-10-01 18:18:07	-1823	-61	-261
850	9	1	1997-10-01 18:20:30	-1823	-61	-261
850	905	1	1997-10-01 18:24:04	-1823	-61	-261
850	281	1	1997-10-01 18:24:04	-1823	-61	-261
850	776	1	1997-10-01 18:24:39	-1823	-61	-261
850	966	1	1997-10-01 18:24:39	-1823	-61	-261
850	455	1	1997-10-01 18:25:12	-1823	-61	-261
850	861	1	1997-10-01 18:25:12	-1823	-61	-261
850	239	1	1997-10-01 18:26:19	-1823	-61	-261
850	121	1	1997-10-01 18:26:19	-1823	-61	-261
850	103	1	1997-10-01 18:26:19	-1823	-61	-261
850	398	1	1997-10-01 18:26:19	-1823	-61	-261
850	115	1	1997-10-01 18:26:19	-1823	-61	-261
850	8	1	1997-10-01 18:26:19	-1823	-61	-261
850	287	1	1997-10-01 18:26:19	-1823	-61	-261
850	241	1	1997-10-01 18:26:19	-1823	-61	-261
850	438	1	1997-10-01 18:26:19	-1823	-61	-261
850	730	1	1997-10-01 18:26:58	-1823	-61	-261
850	1112	1	1997-10-01 18:26:58	-1823	-61	-261
850	243	1	1997-10-01 18:26:58	-1823	-61	-261
850	996	1	1997-10-01 18:26:58	-1823	-61	-261
850	863	1	1997-10-01 18:27:35	-1823	-61	-261
850	1001	1	1997-10-01 18:27:35	-1823	-61	-261
850	785	1	1997-10-01 18:28:02	-1823	-61	-261
850	780	1	1997-10-01 18:28:52	-1823	-61	-261
850	974	1	1997-10-01 18:28:53	-1823	-61	-261
850	782	1	1997-10-01 18:28:53	-1823	-61	-261
850	903	1	1997-10-01 18:28:53	-1823	-61	-261
850	942	1	1997-10-01 18:30:01	-1823	-61	-261
850	232	1	1997-10-01 18:30:29	-1823	-61	-261
850	351	1	1997-10-01 18:30:29	-1823	-61	-261
850	106	1	1997-10-01 18:30:29	-1823	-61	-261
850	597	1	1997-10-01 18:30:29	-1823	-61	-261
850	578	1	1997-10-01 18:31:26	-1823	-61	-261
850	945	1	1997-10-01 18:31:26	-1823	-61	-261
850	439	1	1997-10-01 18:31:59	-1823	-61	-261
850	783	1	1997-10-01 18:31:59	-1823	-61	-261
850	795	1	1997-10-01 18:32:37	-1823	-61	-261
850	1028	1	1997-10-01 18:32:37	-1823	-61	-261
850	1099	1	1997-10-01 18:33:46	-1823	-61	-261
850	117	1	1997-10-01 18:33:46	-1823	-61	-261
850	813	1	1997-10-01 18:34:55	-1823	-61	-261
850	1102	1	1997-10-01 18:34:55	-1823	-61	-261
850	778	1	1997-10-01 18:35:47	-1823	-61	-261
850	900	1	1997-10-01 18:36:19	-1823	-61	-261
850	1120	1	1997-10-01 18:36:19	-1823	-61	-261
850	399	1	1997-10-01 18:37:01	-1823	-61	-261
850	908	1	1997-10-01 18:37:01	-1823	-61	-261
850	576	1	1997-10-01 18:37:01	-1823	-61	-261
850	658	1	1997-10-01 18:37:02	-1823	-61	-261
850	857	1	1997-10-01 18:37:02	-1823	-61	-261
850	901	1	1997-10-01 18:38:25	-1823	-61	-261
850	787	1	1997-10-01 18:38:25	-1823	-61	-261
850	114	1	1997-10-01 18:38:25	-1823	-61	-261
850	950	1	1997-10-01 18:38:25	-1823	-61	-261
850	400	1	1997-10-01 18:38:25	-1823	-61	-261
850	789	1	1997-10-01 18:38:25	-1823	-61	-261
850	1002	1	1997-10-01 18:38:25	-1823	-61	-261
850	794	1	1997-10-01 18:38:25	-1823	-61	-261
850	226	1	1997-10-01 18:39:49	-1823	-61	-261
850	514	1	1997-10-01 18:39:49	-1823	-61	-261
850	152	1	1997-10-01 18:40:24	-1823	-61	-261
850	536	1	1997-10-01 18:40:25	-1823	-61	-261
850	423	1	1997-10-01 18:40:25	-1823	-61	-261
850	90	1	1997-10-01 18:41:22	-1823	-61	-261
850	230	1	1997-10-01 18:42:10	-1823	-61	-261
850	21	1	1997-10-01 18:42:10	-1823	-61	-261
850	120	1	1997-10-01 18:42:10	-1823	-61	-261
850	767	1	1997-10-01 18:42:10	-1823	-61	-261
850	11	1	1997-10-01 18:42:50	-1823	-61	-261
850	124	1	1997-10-01 18:42:50	-1823	-61	-261
850	174	1	1997-10-01 18:43:26	-1823	-61	-261
850	463	1	1997-10-01 18:43:26	-1823	-61	-261
850	184	1	1997-10-01 18:44:01	-1823	-61	-261
850	10	1	1997-10-01 18:44:01	-1823	-61	-261
850	53	1	1997-10-01 18:44:49	-1823	-61	-261
850	3	1	1997-10-01 18:44:49	-1823	-61	-261
850	45	1	1997-10-01 18:44:49	-1823	-61	-261
850	153	1	1997-10-01 18:44:50	-1823	-61	-261
850	1150	1	1997-10-01 18:45:29	-1823	-61	-261
850	571	1	1997-10-01 18:45:29	-1823	-61	-261
850	196	1	1997-10-01 18:46:07	-1823	-61	-261
850	68	1	1997-10-01 18:46:07	-1823	-61	-261
850	215	1	1997-10-01 18:46:07	-1823	-61	-261
850	164	1	1997-10-01 18:46:07	-1823	-61	-261
850	149	1	1997-10-01 18:46:45	-1823	-61	-261
850	172	1	1997-10-01 18:46:45	-1823	-61	-261
850	458	1	1997-10-01 18:47:54	-1823	-61	-261
850	355	1	1997-10-01 18:47:54	-1823	-61	-261
850	394	1	1997-10-01 18:47:54	-1823	-61	-261
850	61	1	1997-10-01 18:47:54	-1823	-61	-261
850	74	1	1997-10-01 18:48:42	-1823	-61	-261
850	65	1	1997-10-01 18:48:42	-1823	-61	-261
850	185	1	1997-10-01 18:48:42	-1823	-61	-261
850	220	1	1997-10-01 18:49:36	-1823	-61	-261
850	166	1	1997-10-01 18:49:36	-1823	-61	-261
850	7	1	1997-10-01 18:49:36	-1823	-61	-261
850	666	1	1997-10-01 18:50:16	-1823	-61	-261
850	168	1	1997-10-01 18:50:16	-1823	-61	-261
850	145	1	1997-10-02 15:38:03	-1822	-61	-261
850	22	1	1997-10-02 15:38:41	-1822	-61	-261
850	466	1	1997-10-02 15:38:41	-1822	-61	-261
850	26	1	1997-10-02 15:39:25	-1822	-61	-261
850	87	1	1997-10-02 15:39:51	-1822	-61	-261
850	136	1	1997-10-02 15:40:49	-1822	-61	-261
850	547	1	1997-10-02 15:41:32	-1822	-61	-261
850	151	1	1997-10-02 15:42:33	-1822	-61	-261
850	223	1	1997-10-02 15:43:39	-1822	-61	-261
850	741	1	1997-10-02 15:43:39	-1822	-61	-261
850	30	1	1997-10-02 15:44:18	-1822	-61	-261
850	16	1	1997-10-02 15:44:49	-1822	-61	-261
850	319	1	1997-10-26 01:56:10	-1798	-60	-257
850	293	1	1997-10-26 01:57:00	-1798	-60	-257
850	252	1	1997-10-26 01:58:31	-1798	-60	-257
850	296	1	1997-11-03 16:23:35	-1790	-60	-256
850	302	1	1997-12-26 15:03:47	-1737	-58	-249
850	276	1	1997-12-26 15:04:29	-1737	-58	-249
850	722	1	1997-12-26 15:04:29	-1737	-58	-249
850	249	1	1997-12-26 15:04:29	-1737	-58	-249
850	328	1	1997-12-26 15:04:29	-1737	-58	-249
850	261	1	1997-12-26 15:04:52	-1737	-58	-249
850	331	1	1997-12-26 15:06:13	-1737	-58	-249
850	662	1	1997-12-26 15:07:47	-1737	-58	-249
850	819	1	1998-01-07 20:32:31	-1725	-58	-247
850	944	1	1998-01-07 20:33:21	-1725	-58	-247
850	318	1	1998-01-07 20:34:06	-1725	-58	-247
850	320	1	1998-01-07 20:34:23	-1725	-58	-247
850	334	1	1998-01-15 02:31:39	-1717	-58	-246
850	837	1	1998-02-03 19:35:29	-1698	-57	-243
850	316	1	1998-02-03 19:36:12	-1698	-57	-243
850	288	1	1998-02-03 19:36:57	-1698	-57	-243
850	824	1	1998-02-03 19:36:57	-1698	-57	-243
850	834	1	1998-02-03 19:37:15	-1698	-57	-243
850	654	1	1998-02-03 19:37:52	-1698	-57	-243
850	257	1	1998-02-03 19:37:52	-1698	-57	-243
711	956	1	1997-09-20 04:28:02	-1834	-62	-262
711	212	1	1997-09-20 04:28:02	-1834	-62	-262
711	493	1	1997-09-20 04:29:09	-1834	-62	-262
711	47	1	1997-09-20 04:29:10	-1834	-62	-262
711	702	1	1997-09-20 04:29:10	-1834	-62	-262
711	405	1	1997-09-20 04:29:10	-1834	-62	-262
711	601	1	1997-09-20 04:29:38	-1834	-62	-262
711	373	1	1997-09-20 04:29:38	-1834	-62	-262
711	63	1	1997-09-20 04:30:16	-1834	-62	-262
711	92	1	1997-09-20 04:30:16	-1834	-62	-262
711	536	1	1997-09-20 04:30:50	-1834	-62	-262
711	897	1	1997-09-20 04:30:50	-1834	-62	-262
711	91	1	1997-09-20 04:30:50	-1834	-62	-262
711	74	1	1997-09-20 04:30:50	-1834	-62	-262
711	164	1	1997-09-20 04:31:41	-1834	-62	-262
711	173	1	1997-09-20 04:31:41	-1834	-62	-262
711	165	1	1997-09-20 04:31:41	-1834	-62	-262
711	710	1	1997-09-20 04:32:15	-1834	-62	-262
711	390	1	1997-09-20 04:32:15	-1834	-62	-262
711	226	1	1997-09-20 04:32:15	-1834	-62	-262
711	481	1	1997-09-20 04:32:15	-1834	-62	-262
711	39	1	1997-09-20 04:32:15	-1834	-62	-262
711	409	1	1997-09-20 04:32:15	-1834	-62	-262
711	411	1	1997-09-20 04:32:40	-1834	-62	-262
711	166	1	1997-09-20 04:33:15	-1834	-62	-262
711	94	1	1997-09-20 04:33:15	-1834	-62	-262
711	665	1	1997-09-20 04:33:15	-1834	-62	-262
711	1085	1	1997-09-20 04:33:16	-1834	-62	-262
711	380	1	1997-09-20 04:33:16	-1834	-62	-262
711	772	1	1997-09-20 04:33:16	-1834	-62	-262
711	207	1	1997-09-20 04:33:51	-1834	-62	-262
711	194	1	1997-09-20 04:33:51	-1834	-62	-262
711	58	1	1997-09-20 04:33:51	-1834	-62	-262
711	77	1	1997-09-20 04:33:51	-1834	-62	-262
711	420	1	1997-09-20 04:34:16	-1834	-62	-262
711	187	1	1997-09-20 04:34:45	-1834	-62	-262
711	445	1	1997-09-20 04:34:45	-1834	-62	-262
711	66	1	1997-09-20 04:34:45	-1834	-62	-262
711	717	1	1997-09-20 04:34:45	-1834	-62	-262
711	169	1	1997-09-20 04:35:55	-1834	-62	-262
711	970	1	1997-09-20 04:35:55	-1834	-62	-262
711	83	1	1997-09-20 04:35:55	-1834	-62	-262
711	3	1	1997-09-20 04:36:19	-1834	-62	-262
711	230	1	1997-09-20 04:36:46	-1834	-62	-262
711	751	1	1997-09-20 04:36:46	-1834	-62	-262
711	1144	1	1997-09-20 04:36:46	-1834	-62	-262
711	636	1	1997-09-20 04:37:14	-1834	-62	-262
711	407	1	1997-09-20 04:37:14	-1834	-62	-262
711	353	1	1997-09-20 04:37:14	-1834	-62	-262
711	568	1	1997-09-20 04:37:14	-1834	-62	-262
711	1148	1	1997-09-20 04:37:15	-1834	-62	-262
711	543	1	1997-09-20 04:37:41	-1834	-62	-262
711	68	1	1997-09-20 04:37:41	-1834	-62	-262
711	69	1	1997-09-20 04:37:41	-1834	-62	-262
711	220	1	1997-09-20 04:37:41	-1834	-62	-262
711	600	1	1997-09-20 04:38:13	-1834	-62	-262
711	70	1	1997-09-20 04:38:13	-1834	-62	-262
711	202	1	1997-09-20 04:38:13	-1834	-62	-262
711	381	1	1997-09-20 04:38:40	-1834	-62	-262
711	638	1	1997-09-20 04:38:40	-1834	-62	-262
711	133	1	1997-09-20 04:38:40	-1834	-62	-262
711	567	1	1997-09-20 04:39:02	-1834	-62	-262
711	366	1	1997-09-20 04:39:30	-1834	-62	-262
711	703	1	1997-09-20 04:39:30	-1834	-62	-262
711	687	1	1997-09-20 04:39:30	-1834	-62	-262
711	879	1	1997-09-20 04:39:30	-1834	-62	-262
711	78	1	1997-09-20 04:39:56	-1834	-62	-262
711	183	1	1997-09-20 04:39:56	-1834	-62	-262
711	188	1	1997-09-20 04:39:56	-1834	-62	-262
711	56	1	1997-09-20 04:40:20	-1834	-62	-262
711	128	1	1997-09-20 04:40:43	-1834	-62	-262
711	392	1	1997-09-20 04:41:07	-1834	-62	-262
711	631	1	1997-09-20 04:41:07	-1834	-62	-262
711	222	1	1997-09-20 04:41:07	-1834	-62	-262
711	968	1	1997-09-20 04:41:30	-1834	-62	-262
711	871	1	1997-09-20 04:41:31	-1834	-62	-262
711	700	1	1997-09-20 04:41:31	-1834	-62	-262
711	551	1	1997-09-20 04:41:31	-1834	-62	-262
711	489	1	1997-09-20 04:42:00	-1834	-62	-262
711	478	1	1997-09-20 04:42:00	-1834	-62	-262
711	57	1	1997-09-20 04:42:00	-1834	-62	-262
711	469	1	1997-09-20 04:42:01	-1834	-62	-262
711	876	1	1997-09-20 04:42:01	-1834	-62	-262
711	90	1	1997-09-20 04:42:32	-1834	-62	-262
711	419	1	1997-09-20 04:42:32	-1834	-62	-262
711	718	1	1997-09-20 04:42:32	-1834	-62	-262
711	406	1	1997-09-20 04:42:33	-1834	-62	-262
711	35	1	1997-09-20 04:42:33	-1834	-62	-262
711	235	1	1997-09-22 19:23:48	-1832	-62	-262
711	732	1	1997-09-22 19:24:04	-1832	-62	-262
711	160	1	1997-09-22 19:25:57	-1832	-62	-262
711	170	1	1997-09-22 19:25:57	-1832	-62	-262
711	699	1	1997-09-22 19:26:24	-1832	-62	-262
711	604	1	1997-09-22 19:28:35	-1832	-62	-262
711	571	1	1997-09-22 19:28:35	-1832	-62	-262
711	603	1	1997-09-22 19:28:36	-1832	-62	-262
711	97	1	1997-09-22 19:29:03	-1832	-62	-262
711	525	1	1997-09-22 19:29:03	-1832	-62	-262
711	998	1	1997-09-22 19:29:03	-1832	-62	-262
711	737	1	1997-09-22 19:29:20	-1832	-62	-262
711	672	1	1997-09-22 19:29:46	-1832	-62	-262
711	1086	1	1997-09-22 19:30:41	-1832	-62	-262
711	354	1	1997-09-22 19:31:53	-1832	-62	-262
711	196	1	1997-09-22 19:33:30	-1832	-62	-262
711	748	1	1997-09-22 19:34:01	-1832	-62	-262
711	709	1	1997-09-22 19:34:01	-1832	-62	-262
711	355	1	1997-09-22 19:34:01	-1832	-62	-262
711	434	1	1997-09-22 19:34:32	-1832	-62	-262
711	46	1	1997-09-22 19:34:32	-1832	-62	-262
711	387	1	1997-09-22 19:34:32	-1832	-62	-262
711	364	1	1997-09-22 19:35:03	-1832	-62	-262
711	224	1	1997-09-22 19:35:03	-1832	-62	-262
711	421	1	1997-09-22 19:35:03	-1832	-62	-262
711	918	1	1997-09-22 19:35:03	-1832	-62	-262
711	60	1	1997-09-22 19:35:03	-1832	-62	-262
711	755	1	1997-09-22 19:35:31	-1832	-62	-262
711	374	1	1997-09-22 19:35:56	-1832	-62	-262
711	37	1	1997-09-22 19:35:56	-1832	-62	-262
711	104	1	1997-09-22 19:35:56	-1832	-62	-262
711	750	1	1997-09-22 19:36:21	-1832	-62	-262
711	953	1	1997-09-22 19:36:21	-1832	-62	-262
711	874	1	1997-09-22 19:36:21	-1832	-62	-262
711	952	1	1997-09-22 19:36:21	-1832	-62	-262
711	89	1	1997-09-22 19:36:45	-1832	-62	-262
711	383	1	1997-09-22 19:36:45	-1832	-62	-262
711	705	1	1997-09-22 19:37:07	-1832	-62	-262
711	85	1	1997-09-22 19:37:07	-1832	-62	-262
711	389	1	1997-09-22 19:37:07	-1832	-62	-262
118	289	1	1997-09-20 16:51:26	-1834	-62	-262
118	276	1	1997-09-20 16:51:26	-1834	-62	-262
118	311	1	1997-09-20 16:54:09	-1834	-62	-262
118	310	1	1997-09-20 16:54:09	-1834	-62	-262
118	95	1	1997-09-20 16:56:15	-1834	-62	-262
118	265	1	1997-09-20 16:56:15	-1834	-62	-262
118	813	1	1997-09-20 16:56:15	-1834	-62	-262
118	441	1	1997-09-20 16:56:15	-1834	-62	-262
118	47	1	1997-09-20 16:58:38	-1834	-62	-262
118	438	1	1997-09-20 16:58:39	-1834	-62	-262
118	712	1	1997-09-20 17:00:15	-1834	-62	-262
118	227	1	1997-09-20 17:02:36	-1834	-62	-262
118	773	1	1997-09-20 17:02:36	-1834	-62	-262
118	689	1	1997-09-20 17:02:36	-1834	-62	-262
118	267	1	1997-09-20 17:03:13	-1834	-62	-262
118	229	1	1997-09-20 17:03:58	-1834	-62	-262
118	287	1	1997-09-20 17:03:58	-1834	-62	-262
118	272	1	1997-09-20 17:05:36	-1834	-62	-262
118	993	1	1997-09-20 17:05:36	-1834	-62	-262
118	400	1	1997-09-20 17:05:36	-1834	-62	-262
118	605	1	1997-09-20 17:06:25	-1834	-62	-262
118	6	1	1997-09-20 17:06:25	-1834	-62	-262
118	88	1	1997-09-20 17:07:42	-1834	-62	-262
118	266	1	1997-09-20 17:07:42	-1834	-62	-262
118	935	1	1997-09-20 17:07:42	-1834	-62	-262
118	117	1	1997-09-20 17:07:42	-1834	-62	-262
118	113	1	1997-09-20 17:08:31	-1834	-62	-262
118	214	1	1997-09-20 17:08:31	-1834	-62	-262
118	173	1	1997-09-20 17:10:06	-1834	-62	-262
118	907	1	1997-09-20 17:10:06	-1834	-62	-262
118	780	1	1997-09-20 17:10:06	-1834	-62	-262
118	786	1	1997-09-20 17:10:06	-1834	-62	-262
118	713	1	1997-09-20 17:10:06	-1834	-62	-262
118	455	1	1997-09-20 17:10:06	-1834	-62	-262
118	277	1	1997-09-20 17:11:05	-1834	-62	-262
118	732	1	1997-09-20 17:11:05	-1834	-62	-262
118	578	1	1997-09-20 17:11:05	-1834	-62	-262
118	110	1	1997-09-20 17:12:15	-1834	-62	-262
118	856	1	1997-09-20 17:12:15	-1834	-62	-262
118	103	1	1997-09-20 17:13:00	-1834	-62	-262
118	264	1	1997-09-20 17:13:00	-1834	-62	-262
118	783	1	1997-09-20 17:13:00	-1834	-62	-262
118	458	1	1997-09-20 17:13:00	-1834	-62	-262
118	248	1	1997-09-20 17:13:34	-1834	-62	-262
118	456	1	1997-09-20 17:14:07	-1834	-62	-262
118	241	1	1997-09-20 17:15:31	-1834	-62	-262
118	393	1	1997-09-20 17:16:55	-1834	-62	-262
118	784	1	1997-09-20 17:16:55	-1834	-62	-262
118	99	1	1997-09-20 17:17:29	-1834	-62	-262
118	246	1	1997-09-20 17:18:34	-1834	-62	-262
118	529	1	1997-09-20 17:18:34	-1834	-62	-262
118	861	1	1997-09-20 17:19:05	-1834	-62	-262
118	688	1	1997-09-20 17:19:05	-1834	-62	-262
118	950	1	1997-09-20 17:19:40	-1834	-62	-262
118	787	1	1997-09-20 17:19:40	-1834	-62	-262
118	243	1	1997-09-20 18:40:32	-1834	-62	-262
118	782	1	1997-09-20 18:41:00	-1834	-62	-262
118	903	1	1997-09-20 18:42:49	-1834	-62	-262
118	245	1	1997-09-20 18:43:57	-1834	-62	-262
118	1098	1	1997-09-20 18:43:57	-1834	-62	-262
118	576	1	1997-09-20 18:44:27	-1834	-62	-262
118	911	1	1997-09-20 18:44:28	-1834	-62	-262
118	10	1	1997-09-20 18:46:38	-1834	-62	-262
118	475	1	1997-09-20 18:46:38	-1834	-62	-262
118	1041	1	1997-09-20 18:46:38	-1834	-62	-262
118	53	1	1997-09-20 18:46:38	-1834	-62	-262
118	205	1	1997-09-20 18:47:37	-1834	-62	-262
118	186	1	1997-09-20 18:47:37	-1834	-62	-262
118	91	1	1997-09-20 18:47:37	-1834	-62	-262
118	174	1	1997-09-20 18:48:23	-1834	-62	-262
118	166	1	1997-09-20 18:48:23	-1834	-62	-262
118	160	1	1997-09-20 18:49:11	-1834	-62	-262
118	84	1	1997-09-20 18:49:12	-1834	-62	-262
118	77	1	1997-09-20 18:49:12	-1834	-62	-262
118	494	1	1997-09-20 18:50:07	-1834	-62	-262
118	202	1	1997-09-20 18:50:07	-1834	-62	-262
118	61	1	1997-09-20 18:51:00	-1834	-62	-262
118	469	1	1997-09-20 18:52:27	-1834	-62	-262
118	631	1	1997-09-20 18:53:48	-1834	-62	-262
118	21	1	1997-09-20 18:54:58	-1834	-62	-262
118	180	1	1997-09-20 18:55:42	-1834	-62	-262
118	370	1	1997-09-20 18:55:42	-1834	-62	-262
118	30	1	1997-09-20 18:56:19	-1834	-62	-262
118	1006	1	1997-09-20 18:56:19	-1834	-62	-262
118	82	1	1997-09-20 18:57:09	-1834	-62	-262
118	67	1	1997-09-20 18:57:09	-1834	-62	-262
118	185	1	1997-09-20 18:57:52	-1834	-62	-262
118	551	1	1997-09-20 18:58:35	-1834	-62	-262
118	11	1	1997-09-20 18:58:35	-1834	-62	-262
118	116	1	1997-09-20 18:59:54	-1834	-62	-262
118	191	1	1997-09-20 18:59:54	-1834	-62	-262
118	373	1	1997-09-20 18:59:54	-1834	-62	-262
118	27	1	1997-09-20 19:00:22	-1834	-62	-262
118	146	1	1997-09-20 19:00:22	-1834	-62	-262
118	81	1	1997-09-20 19:01:08	-1834	-62	-262
118	670	1	1997-09-20 19:01:08	-1834	-62	-262
118	22	1	1997-09-20 19:01:40	-1834	-62	-262
118	634	1	1997-09-20 19:02:07	-1834	-62	-262
118	432	1	1997-09-20 19:03:10	-1834	-62	-262
118	687	1	1997-09-20 19:03:10	-1834	-62	-262
118	164	1	1997-09-20 19:03:11	-1834	-62	-262
118	124	1	1997-09-20 19:03:48	-1834	-62	-262
118	823	1	1997-10-01 15:37:12	-1823	-61	-261
118	316	1	1997-10-15 13:58:33	-1809	-61	-259
118	258	1	1998-01-30 15:45:17	-1702	-57	-244
118	299	1	1998-01-30 15:45:17	-1702	-57	-244
118	261	1	1998-01-30 15:45:50	-1702	-57	-244
118	278	1	1998-01-30 15:45:50	-1702	-57	-244
118	320	1	1998-01-30 15:48:33	-1702	-57	-244
118	722	1	1998-01-30 15:49:21	-1702	-57	-244
118	662	1	1998-01-30 15:50:31	-1702	-57	-244
118	250	1	1998-01-30 15:52:51	-1702	-57	-244
118	303	1	1998-01-30 15:52:51	-1702	-57	-244
118	302	1	1998-01-30 16:02:15	-1702	-57	-244
118	328	1	1998-01-30 16:08:05	-1702	-57	-244
118	139	1	1998-01-30 16:08:06	-1702	-57	-244
118	129	1	1998-01-30 16:08:06	-1702	-57	-244
118	520	1	1998-01-30 16:10:18	-1702	-57	-244
118	237	1	1998-01-30 16:10:18	-1702	-57	-244
118	726	1	1998-01-30 16:11:18	-1702	-57	-244
118	489	1	1998-01-30 16:12:59	-1702	-57	-244
118	290	1	1998-01-30 16:12:59	-1702	-57	-244
118	105	1	1998-01-30 16:12:59	-1702	-57	-244
118	380	1	1998-01-30 16:13:34	-1702	-57	-244
118	51	1	1998-01-30 16:13:34	-1702	-57	-244
118	78	1	1998-01-30 16:15:22	-1702	-57	-244
118	799	1	1998-01-30 16:15:22	-1702	-57	-244
118	1071	1	1998-01-30 16:15:22	-1702	-57	-244
118	1033	1	1998-01-30 16:15:22	-1702	-57	-244
118	37	1	1998-01-30 16:16:33	-1702	-57	-244
118	24	1	1998-01-30 16:16:53	-1702	-57	-244
118	658	1	1998-01-30 16:17:28	-1702	-57	-244
118	23	1	1998-01-30 16:17:56	-1702	-57	-244
118	188	1	1998-01-30 16:19:22	-1702	-57	-244
118	967	1	1998-01-30 16:19:22	-1702	-57	-244
118	682	1	1998-01-30 16:19:22	-1702	-57	-244
118	594	1	1998-01-30 16:20:06	-1702	-57	-244
118	545	1	1998-01-30 16:20:06	-1702	-57	-244
118	527	1	1998-01-30 16:20:06	-1702	-57	-244
639	755	1	1997-09-20 17:41:00	-1834	-62	-262
639	10	1	1997-09-20 17:44:00	-1834	-62	-262
639	479	1	1997-09-20 17:44:51	-1834	-62	-262
639	11	1	1997-09-20 17:44:51	-1834	-62	-262
639	172	1	1997-09-20 17:45:28	-1834	-62	-262
639	370	1	1997-09-20 17:45:28	-1834	-62	-262
639	53	1	1997-09-20 17:45:28	-1834	-62	-262
639	162	1	1997-09-20 17:46:23	-1834	-62	-262
639	457	1	1997-09-20 17:47:03	-1834	-62	-262
639	126	1	1997-09-20 17:47:03	-1834	-62	-262
639	739	1	1997-09-20 17:47:38	-1834	-62	-262
639	61	1	1997-09-20 17:48:21	-1834	-62	-262
639	44	1	1997-09-20 17:48:55	-1834	-62	-262
639	167	1	1997-09-20 17:48:55	-1834	-62	-262
639	76	1	1997-09-20 17:48:55	-1834	-62	-262
639	52	1	1997-09-20 17:49:25	-1834	-62	-262
639	444	1	1997-09-20 17:50:33	-1834	-62	-262
639	161	1	1997-09-20 17:51:30	-1834	-62	-262
639	174	1	1997-09-20 17:52:05	-1834	-62	-262
