801	366
801	1085
660	107
660	555
660	606
660	184
660	509
885	540
885	64
885	339
885	186
885	140
885	1092
885	545
885	547
885	217
885	891
199	889
199	124
199	471
199	1003
199	439
199	383
199	1006
199	848
199	380
495	997
495	564
495	683
495	635
495	502
495	151
724	657
710	765
710	702
710	1074
710	282
710	299
710	1061
710	537
710	987
710	583
760	1119
760	1067
760	1138
452	896
452	572
452	445
452	433
452	366
452	659
452	750
553	847
553	135
553	947
553	405
553	396
763	696
763	972
763	409
763	667
763	964
771	347
771	930
401	1129
401	1089
401	598
81	473
81	136
81	261
81	11
81	172
81	424
81	53
600	781
600	1133
600	899
600	936
600	574
600	1052
342	180
342	431
342	519
342	1087
342	652
342	487
342	390
342	534
342	211
342	1096
181	1004
181	958
115	903
115	215
115	850
115	1132
115	169
115	262
874	487
874	1079
874	1111
874	26
305	892
305	450
663	161
663	38
663	317
663	829
663	1090
663	658
663	262
646	32
646	594
646	1023
80	791
80	173
80	659
880	865
880	224
880	264
880	535
880	697
880	974
880	87
880	575
880	954
880	106
880	418
329	22
329	310
329	254
329	50
329	101
329	899
688	1064
688	760
366	76
366	720
366	565
637	431
637	518
637	1078
415	977
415	1090
415	263
415	938
415	163
415	1044
415	982
415	601
415	929
415	1116
415	720
415	1124
415	180
415	188
415	93
415	240
415	451
415	532
415	945
734	442
734	1071
734	210
936	400
936	195
159	920
159	472
159	2
159	532
159	1090
288	1115
288	255
679	361
679	573
517	235
517	817
517	678
883	708
883	191
371	885
371	1146
371	437
403	187
403	122
691	448
691	886
269	994
269	705
269	833
269	742
269	5
269	25
521	353
521	878
13	177
13	590
13	632
13	828
67	1151
67	114
147	1018
147	677
147	585
823	896
49	392
537	595
537	251
537	627
537	514
372	1133
372	174
372	535
372	155
372	7
372	568
372	908
372	221
372	787
372	218
867	519
867	591
867	700
867	275
867	176
867	398
867	21
867	645
867	403
174	152
174	537
900	791
900	752
900	1006
900	950
900	477
179	776
179	897
179	1016
720	1034
720	659
720	583
720	613
720	94
720	318
720	800
100	606
100	1109
100	486
330	0
330	454
330	415
863	66
863	32
863	755
863	278
863	250
863	189
863	46
863	557
863	348
863	175
863	49
863	519
429	844
429	501
429	227
718	740
718	674
718	195
70	296
70	977
707	327
707	1044
707	998
707	1071
707	676
308	1003
843	544
843	751
843	9
843	1095
462	228
462	465
462	353
462	156
462	426
462	209
390	502
390	364
390	720
390	102
390	617
370	265
370	203
370	877
217	749
217	775
217	198
172	678
172	424
291	200
291	916
291	496
291	602
291	439
221	481
221	248
221	948
221	53
221	1034
221	318
221	755
221	329
221	134
221	387
221	681
221	495
221	892
221	1133
221	1040
221	863
298	88
298	391
298	637
298	678
298	1025
298	826
298	790
298	795
298	276
298	664
298	73
811	773
161	1077
161	947
605	861
605	753
605	669
605	1100
605	372
605	1056
605	552
605	1051
605	1133
605	879
385	115
15	939
15	754
15	464
15	148
15	929
15	1090
335	1061
335	984
335	73
335	66
335	385
335	486
533	252
533	607
533	881
533	956
293	649
293	315
293	634
293	1087
293	496
293	492
899	467
899	29
430	965
313	886
313	809
313	685
313	684
313	700
313	147
313	476
313	814
313	379
313	1001
9	1013
9	850
9	536
9	391
9	943
9	97
9	158
9	527
567	76
567	554
567	569
567	531
791	533
791	1105
669	111
669	1091
483	494
483	269
483	1112
483	858
483	666
483	81
249	696
249	634
249	374
249	1151
249	158
574	958
574	709
472	913
472	150
54	409
43	775
43	1008
43	691
43	28
43	641
43	157
43	522
463	165
463	326
463	868
928	208
928	673
822	1035
822	1020
822	587
822	258
822	385
822	101
822	949
822	336
454	504
454	1072
454	966
454	1055
454	354
454	428
454	304
454	418
814	1114
814	583
814	617
814	207
814	847
814	436
814	268
814	902
735	1024
761	1008
424	247
424	883
424	341
424	160
424	511
424	671
424	487
424	334
322	327
322	626
322	767
322	238
149	250
149	352
496	87
496	1089
496	286
496	365
496	1067
496	1149
496	329
496	218
496	585
496	190
496	67
625	180
625	205
846	161
846	471
846	202
846	846
846	898
846	506
748	809
748	971
748	758
748	926
748	13
748	170
748	274
748	496
748	683
748	61
748	237
748	473
748	216
652	959
652	348
652	617
652	953
652	352
652	8
652	110
652	150
652	946
652	1039
652	1069
652	483
446	330
446	394
446	1119
446	202
446	422
446	844
212	1075
212	900
212	896
212	977
212	40
212	754
634	1024
634	306
698	124
698	587
698	1002
698	288
698	1112
698	477
21	1026
21	700
21	243
21	672
21	492
21	494
762	880
762	993
762	960
762	1092
762	1104
762	560
273	299
273	650
273	485
482	852
482	202
482	688
356	958
356	485
356	36
356	48
180	156
180	33
180	981
180	1093
180	556
180	1083
180	762
180	701
180	204
180	248
180	64
180	764
180	508
180	615
266	1018
266	4
266	570
266	618
266	108
266	401
266	1055
266	680
450	453
450	571
450	524
450	349
139	747
137	666
137	312
137	558
185	47
185	666
185	600
185	483
256	1136
256	1105
256	631
226	1043
226	539
226	500
153	1108
153	462
153	1021
926	714
926	480
926	142
926	797
926	32
469	603
469	195
469	306
532	815
532	375
532	46
532	1072
532	468
532	383
532	251
532	167
532	944
532	752
532	916
94	467
94	544
94	679
94	61
94	742
94	752
94	1018
94	291
94	363
94	1087
94	224
94	508
561	358
561	412
561	929
64	140
64	102
64	1016
64	1122
551	162
551	857
551	262
551	48
798	107
121	925
121	420
121	212
282	483
282	965
282	1008
861	1071
861	468
861	511
861	689
861	884
861	757
861	90
211	1151
650	766
7	643
7	875
7	555
852	621
852	972
887	630
604	56
604	807
604	763
604	591
63	900
63	876
63	280
63	499
63	686
63	612
63	812
63	248
640	92
640	832
154	370
61	191
61	824
61	782
61	320
61	1007
61	679
61	726
61	685
61	461
61	666
236	81
236	670
920	1101
920	789
920	131
920	647
920	659
582	246
582	460
875	196
375	246
375	96
47	585
47	685
47	2
369	900
369	150
369	1091
905	1019
905	30
418	92
418	1109
309	826
557	639
301	673
210	293
210	1089
337	508
337	192
337	946
894	213
502	811
502	20
502	111
502	789
502	363
502	346
502	371
784	995
784	778
384	907
384	417
384	617
384	681
384	729
384	831
384	1101
384	645
384	522
384	241
384	1040
320	523
320	1143
320	371
320	1109
320	1149
589	436
589	1114
706	334
706	523
706	236
706	244
706	932
706	570
706	509
706	1073
706	113
796	57
796	1074
46	1074
414	38
360	941
360	652
360	952
360	439
360	44
803	167
803	1040
803	689
803	583
803	70
803	203
803	793
803	160
803	339
803	1010
803	896
803	817
803	371
803	944
88	889
88	350
88	138
88	822
425	221
425	689
425	852
425	968
52	424
52	498
727	938
842	985
842	324
842	426
842	1115
842	215
842	197
842	368
842	746
842	367
405	150
405	737
405	474
405	316
405	459
405	266
405	317
405	223
405	1004
405	738
405	57
405	359
405	1118
405	643
749	1147
749	728
684	551
614	927
614	145
614	1143
614	332
614	829
790	233
571	619
468	879
468	706
753	1073
753	865
84	497
84	570
84	371
84	208
84	782
84	458
84	913
84	41
84	432
84	1001
84	343
84	161
124	318
124	830
124	707
124	1139
124	32
124	936
124	636
124	457
747	2
747	341
747	440
747	622
747	162
271	622
271	152
14	243
14	673
14	736
14	413
14	797
526	455
526	682
526	406
526	601
526	700
526	642
631	779
631	331
631	817
631	553
631	1078
857	755
478	731
478	407
478	422
478	714
478	375
478	86
478	568
478	465
478	981
901	894
901	711
613	1008
613	849
186	399
186	573
186	119
348	750
348	568
302	560
302	1022
302	138
302	358
302	395
302	509
302	17
302	988
302	1091
302	473
302	331
302	355
302	293
302	808
302	391
302	1111
302	739
302	347
302	689
350	236
350	771
354	1051
294	891
294	748
294	127
294	374
294	1131
294	324
294	988
294	776
193	1036
193	883
193	992
193	171
193	325
193	619
193	444
193	560
193	954
193	177
193	25
193	312
193	525
739	910
767	977
767	336
767	651
150	407
150	661
150	663
150	416
150	793
150	1132
150	443
150	491
150	243
150	357
150	956
150	546
150	156
164	1148
164	1030
626	837
626	186
626	768
626	889
626	273
626	604
626	719
626	621
466	743
466	589
929	497
929	371
929	141
732	750
732	236
732	589
732	634
732	541
138	761
224	1080
224	242
493	853
493	338
276	47
276	1069
276	679
685	594
685	885
685	1115
677	1043
677	788
458	1083
458	645
458	180
458	93
458	977
85	652
248	866
248	109
248	610
248	363
248	1147
248	732
248	373
534	329
534	88
534	495
534	113
534	483
534	452
534	912
534	816
534	732
77	511
780	412
780	886
580	232
580	30
416	1044
416	892
416	725
416	99
416	363
416	202
416	662
416	1015
416	976
416	885
416	675
416	762
416	602
416	425
416	809
19	872
19	954
389	417
389	1148
848	1119
426	628
426	162
411	592
411	392
411	540
907	41
907	338
907	350
201	999
903	247
903	610
241	963
402	928
402	1039
445	1029
445	639
671	13
671	381
538	716
538	118
538	784
261	267
261	875
261	37
261	891
261	199
261	856
261	1126
623	752
623	1123
623	627
623	1055
623	128
623	291
715	552
715	501
715	560
715	292
715	847
715	774
715	1072
715	983
715	765
715	969
715	110
568	804
568	1120
568	85
314	366
314	979
314	164
314	437
122	923
122	282
122	989
854	890
708	303
708	614
708	1032
708	1103
708	532
708	33
134	707
134	292
134	1119
881	744
881	966
881	45
881	902
881	987
881	914
437	320
437	758
485	286
485	797
485	1002
485	272
485	1039
485	178
485	451
325	583
325	904
325	1126
325	5
325	559
325	807
325	848
325	874
86	15
86	834
86	395
86	334
86	483
86	643
86	693
86	1068
86	629
107	693
107	175
809	900
809	733
893	843
893	856
893	621
893	1076
893	707
893	755
893	984
893	1102
893	293
893	1110
544	997
544	690
544	393
544	948
544	1146
544	52
544	326
388	1079
388	231
388	188
388	183
388	227
388	956
388	749
388	254
388	695
388	1088
388	261
552	684
552	469
552	700
552	205
281	526
818	581
818	696
448	588
448	12
448	958
11	965
11	177
11	444
554	1135
554	862
554	457
230	4
127	729
127	882
127	504
127	479
127	797
127	920
127	578
127	422
412	417
412	143
491	744
491	70
491	695
804	640
804	801
804	816
804	631
804	791
804	713
804	170
804	871
804	614
804	966
804	570
559	1148
559	1022
559	153
559	41
242	327
242	998
242	830
242	909
896	568
896	337
896	389
896	254
896	98
896	144
896	300
896	1124
71	251
71	571
71	393
71	881
71	1066
71	663
377	408
377	1074
377	919
377	601
377	1028
377	882
377	1067
377	113
377	1062
377	475
377	685
377	705
377	904
377	231
377	395
802	1130
802	600
231	343
231	428
231	369
231	617
866	1017
866	291
866	462
866	228
628	196
628	871
628	663
628	324
628	1056
744	245
744	654
744	720
116	566
116	198
116	996
116	283
17	807
17	1095
17	869
17	523
17	645
17	99
17	1126
17	895
17	956
17	706
17	953
176	750
176	623
176	886
176	726
176	1028
157	827
157	676
157	915
157	544
157	931
157	599
157	609
665	783
665	1016
665	428
665	1129
665	215
665	98
665	12
665	754
665	879
665	312
436	937
436	32
436	247
436	568
436	109
436	953
436	140
436	186
436	728
436	793
436	788
864	171
864	319
864	274
906	43
906	141
906	969
906	181
906	425
906	1011
879	685
879	827
879	363
879	611
879	734
879	453
879	912
879	994
879	1120
879	303
879	30
879	153
879	742
879	620
879	110
888	122
888	540
888	410
888	158
888	1121
888	346
888	287
888	761
888	82
888	957
888	887
888	257
888	234
215	158
215	417
215	156
215	94
215	253
215	68
938	229
938	989
82	559
82	306
82	833
82	637
82	77
82	1130
82	335
729	187
729	79
788	241
788	879
764	786
359	491
359	113
359	97
359	72
359	897
922	684
922	995
922	194
373	1072
373	1035
373	23
373	502
373	651
373	736
373	709
373	992
373	675
373	351
373	780
607	394
607	116
607	38
607	936
607	292
607	1150
607	611
102	280
102	847
202	718
202	725
576	62
576	998
576	809
576	24
576	71
576	594
576	1007
576	293
289	145
289	811
289	1028
289	714
289	425
289	949
229	412
229	96
229	485
229	225
229	725
229	443
556	30
556	986
556	337
158	988
158	612
158	59
158	1142
158	1114
97	229
97	181
722	1134
562	1120
562	0
378	562
378	243
378	136
378	580
378	533
378	1048
378	24
378	714
794	147
794	734
794	313
794	59
794	758
794	874
794	1098
108	353
108	196
108	1145
108	549
108	121
108	527
108	851
108	352
108	919
108	1097
661	524
323	607
323	624
323	644
432	633
432	419
243	751
243	501
243	979
243	259
243	1146
243	1092
243	203
243	918
243	643
243	512
770	985
770	1016
770	430
757	697
757	1121
757	611
757	481
757	121
757	1139
757	525
757	329
757	899
757	586
757	536
757	636
757	564
757	343
757	598
824	576
824	244
824	865
824	527
824	225
824	362
627	1138
627	709
909	616
909	645
909	175
915	973
915	800
915	487
915	577
915	336
915	14
915	763
915	520
915	237
915	547
915	497
915	1058
915	544
315	249
315	686
315	305
423	231
423	1059
877	109
877	891
877	233
877	384
877	141
877	642
787	718
787	497
787	539
787	1138
787	634
787	417
787	930
787	702
787	362
787	140
393	332
393	248
393	234
393	943
393	836
393	42
36	620
36	906
36	836
53	246
53	264
53	967
927	777
927	694
598	445
598	594
578	827
578	159
578	603
44	40
44	429
705	19
705	1087
741	184
741	491
524	536
524	220
524	45
828	663
828	956
828	922
408	1106
408	762
408	349
408	680
408	363
408	766
408	1018
408	638
41	682
41	258
41	675
41	970
41	1072
41	804
41	1106
41	536
114	1119
114	688
114	833
114	37
743	1025
743	993
689	832
689	441
689	128
689	885
689	145
219	263
280	465
280	426
195	0
195	857
113	149
113	1007
569	1040
860	728
860	444
742	972
742	599
191	479
191	1051
152	731
455	359
455	435
455	487
455	898
455	572
455	885
455	708
455	129
455	893
886	812
886	401
886	607
886	411
886	967
886	955
886	895
136	414
136	480
105	551
105	1068
105	817
12	1143
12	760
12	782
12	14
12	853
12	52
12	576
12	670
12	1141
12	708
12	39
12	486
12	125
12	261
12	1052
12	443
12	1139
12	851
12	682
12	968
12	586
12	430
12	150
12	706
667	329
667	177
30	173
30	772
565	843
565	841
565	952
565	964
565	1090
565	814
346	1024
346	726
346	319
346	155
346	495
346	54
346	243
346	285
548	47
497	1084
497	526
497	976
497	970
497	254
497	647
27	797
27	29
27	127
27	474
453	494
453	599
453	385
453	180
453	87
453	563
453	704
453	126
453	426
453	172
68	430
68	118
68	1011
709	387
709	268
709	1141
709	263
300	1145
300	874
300	911
300	363
300	708
300	1083
300	733
300	28
300	833
300	591
300	481
555	133
555	372
255	9
255	1045
255	967
255	27
255	228
255	726
255	890
255	1121
255	1125
539	227
539	228
539	597
35	908
826	640
826	290
647	734
647	241
647	834
647	674
647	858
647	882
647	381
647	54
647	619
647	794
647	277
647	392
449	425
449	81
449	249
449	341
449	597
449	364
449	542
449	887
449	1137
449	540
449	613
449	571
449	371
449	190
449	348
449	967
449	765
449	546
449	191
449	800
449	84
449	808
535	895
535	604
535	323
535	828
535	562
535	52
535	727
398	658
398	1028
398	320
398	881
398	1051
398	604
398	491
398	1041
398	154
398	338
398	1052
398	1107
398	1048
349	247
349	1128
428	607
428	488
428	307
428	354
428	21
428	1121
428	834
428	420
428	1085
428	437
428	707
428	534
428	143
428	160
428	577
428	214
428	1126
805	205
805	834
805	191
805	16
805	516
805	266
456	911
456	25
456	950
456	441
456	517
456	555
456	1070
456	146
456	557
456	636
456	990
456	456
889	9
889	467
889	89
889	742
889	971
566	1024
566	1042
566	778
566	386
566	324
566	985
566	471
528	588
528	926
651	133
754	1062
754	1148
731	655
621	1007
621	1148
621	713
621	1024
621	29
621	208
621	648
621	334
621	1149
591	739
591	173
591	339
591	350
591	1001
591	578
591	1050
591	1067
591	989
591	432
591	1057
591	1091
591	1061
591	106
696	973
696	488
696	789
696	705
696	925
876	485
876	221
876	1128
876	915
135	1142
135	79
853	487
853	884
853	770
853	906
853	19
853	312
853	221
853	1137
853	763
28	468
28	914
177	81
177	407
177	652
177	925
177	949
177	610
177	875
177	219
177	978
177	178
177	1041
785	1007
785	160
785	706
785	1071
785	488
438	885
438	1125
636	580
636	803
636	888
636	1091
916	279
916	691
459	856
459	483
459	704
51	605
51	176
51	704
581	630
581	328
581	574
498	224
498	529
498	397
498	326
498	1061
207	3
207	76
849	818
849	834
849	375
254	202
254	956
254	472
254	466
128	1
128	449
518	1128
518	495
5	834
5	589
5	10
5	926
5	886
5	913
5	616
5	671
5	418
59	440
59	177
59	1009
59	426
59	326
59	334
59	378
59	203
59	4
500	992
500	623
500	542
717	740
717	990
588	1052
588	846
570	343
475	464
475	1100
475	621
475	984
441	416
441	356
441	354
441	610
441	588
441	282
208	283
208	1116
549	1126
549	906
704	629
704	967
704	933
704	404
704	491
890	465
890	958
856	722
486	412
486	147
486	550
486	1136
486	1073
486	796
486	416
486	83
486	963
486	553
83	252
83	372
83	186
50	980
442	1039
148	506
148	802
184	108
184	39
464	51
464	1079
464	26
464	138
595	791
237	628
237	471
508	834
508	449
65	625
65	897
79	824
79	127
45	1105
45	256
603	96
603	1137
130	1061
130	1126
56	1041
56	430
56	667
56	888
56	956
522	127
522	319
522	75
522	7
501	959
501	1014
726	981
726	175
726	377
726	957
726	80
726	1136
726	225
726	933
726	7
726	1115
726	908
726	340
726	903
31	1056
31	356
812	543
812	862
723	13
723	355
723	1014
723	682
394	129
394	444
394	640
507	74
507	42
507	1143
507	818
529	662
529	648
198	509
198	886
616	626
616	46
616	719
616	991
616	975
540	930
540	603
540	1094
540	448
540	811
540	654
499	1061
499	308
499	371
499	901
499	1089
499	512
499	116
499	824
499	280
606	1095
606	913
225	112
225	24
845	148
845	223
845	816
845	871
845	159
845	454
845	979
845	1090
845	1031
845	507
845	1021
845	1149
845	776
845	683
845	706
845	992
807	851
74	326
74	251
74	1132
74	440
585	881
585	1109
585	506
585	159
585	1139
585	327
585	398
69	54
69	985
69	359
69	79
69	661
69	707
169	741
200	1069
200	753
200	1115
200	1016
200	987
200	431
200	750
200	358
200	520
200	126
200	1109
200	121
200	1
200	262
200	1118
898	81
898	293
898	663
898	321
898	245
898	170
579	645
579	765
297	760
297	431
297	616
297	375
297	121
297	727
492	236
492	790
492	892
492	482
492	936
492	1024
434	315
434	545
434	144
434	352
434	789
434	278
434	667
434	379
434	170
434	818
434	959
434	414
434	323
434	746
434	1055
434	129
687	794
295	391
295	510
295	493
295	366
295	517
295	129
197	227
197	1128
197	1047
197	900
197	584
197	841
197	675
197	282
919	497
656	840
656	950
96	475
96	1057
96	324
167	1105
167	724
167	341
523	125
523	790
523	136
523	324
523	1082
523	636
523	266
523	579
523	1038
523	919
523	782
523	384
523	902
351	480
351	314
664	1105
664	906
664	331
664	1045
664	993
664	726
57	79
57	761
57	591
57	831
57	482
57	1136
678	590
678	675
678	19
736	960
736	647
782	958
782	1148
923	660
923	42
923	658
923	1043
310	773
310	344
310	170
310	750
310	218
310	287
310	433
310	1136
310	6
310	351
310	305
310	343
126	666
95	126
95	351
95	930
789	1058
789	758
789	83
789	894
789	395
789	287
789	186
789	51
789	592
789	906
317	764
317	992
317	525
317	695
317	191
317	958
317	480
934	1008
934	1099
520	720
520	827
520	934
520	45
520	791
520	312
868	206
868	877
699	924
247	132
247	435
247	530
140	687
140	628
140	615
140	77
140	983
924	787
924	126
716	1081
716	1044
716	833
716	197
395	822
395	527
395	395
686	900
76	754
76	17
76	513
319	1012
319	1067
319	74
319	708
319	896
319	93
319	809
543	142
543	838
939	648
939	88
939	191
939	720
939	635
343	659
343	815
343	824
343	156
343	1025
343	564
343	23
343	754
344	316
344	926
344	371
344	575
344	161
344	281
344	404
344	940
344	919
344	165
245	8
245	855
245	349
245	882
245	285
245	348
245	929
245	581
303	359
303	848
904	16
904	985
339	67
339	929
111	466
111	731
413	454
361	113
327	1111
327	402
327	386
327	47
327	1127
327	971
327	608
327	466
327	546
327	666
327	350
327	248
512	1007
745	546
745	599
745	1097
545	658
545	439
545	962
16	1108
16	786
519	946
676	1151
676	770
283	782
283	883
460	1097
680	925
844	1074
813	527
813	598
18	697
768	35
768	663
379	285
379	261
379	89
379	827
379	116
379	44
379	986
404	55
404	223
404	80
404	858
404	441
404	538
404	622
404	1062
404	714
404	776
404	115
404	344
404	120
404	9
404	425
404	11
404	956
404	261
404	531
404	454
404	838
404	369
404	449
404	981
146	114
641	47
641	328
641	855
641	715
641	675
641	455
641	215
641	996
641	663
641	979
641	1003
641	919
641	338
629	366
629	117
629	143
629	648
629	454
399	877
98	652
98	215
98	816
98	1063
98	1057
98	511
525	859
525	24
525	1087
825	738
825	50
825	539
825	167
825	1072
257	852
884	462
884	617
884	451
884	148
884	361
835	975
835	724
701	433
701	437
583	989
858	576
858	543
239	754
560	362
560	421
560	715
560	332
560	1113
560	1028
560	682
560	1039
560	952
560	777
560	1029
560	318
560	1054
560	156
560	896
480	1037
480	679
480	703
572	700
572	543
572	844
270	121
270	411
270	700
270	628
270	1062
270	798
270	1109
270	849
270	815
270	799
270	781
270	35
24	1068
24	848
24	270
24	100
93	725
93	948
93	230
93	670
93	355
93	267
93	1086
93	320
93	777
93	1031
93	696
93	522
93	306
93	162
93	755
93	293
427	54
427	1047
427	899
618	401
618	146
618	366
618	845
536	118
536	127
536	928
536	825
536	115
536	725
536	829
536	814
536	348
536	720
536	864
536	169
536	375
536	444
536	816
536	915
536	780
536	48
536	984
536	403
175	469
175	777
175	125
527	748
527	943
527	828
263	675
263	83
263	485
263	639
263	10
730	720
730	970
730	480
730	1024
250	671
250	875
250	266
250	527
304	642
304	397
304	886
304	707
304	674
304	732
304	806
304	630
304	494
461	612
461	937
697	128
697	362
697	223
697	808
697	1013
697	411
287	609
287	203
287	59
810	243
457	100
457	784
457	281
457	278
457	454
457	841
457	202
457	907
165	378
695	623
695	10
173	560
173	132
173	801
173	94
173	766
173	975
173	624
387	288
387	733
387	453
358	1048
358	323
253	1130
253	345
253	954
253	886
253	627
253	892
253	791
386	1051
386	842
386	142
386	129
386	972
386	1042
386	506
386	724
386	1073
386	115
386	664
386	43
347	49
347	813
347	952
541	830
541	662
541	156
541	459
541	777
541	771
891	615
891	421
891	528
891	942
891	361
891	3
891	1079
891	473
891	356
374	1036
374	218
597	716
433	525
433	740
738	585
738	15
935	344
935	1079
935	937
935	81
935	869
935	319
608	388
608	551
594	864
594	262
594	556
594	135
8	597
575	968
575	235
109	761
109	640
109	258
109	75
109	899
109	1059
847	950
847	278
847	513
847	322
847	92
847	953
530	426
530	497
837	1061
837	671
837	878
837	227
913	340
750	598
750	110
750	626
750	523
750	1083
750	611
750	612
895	959
895	838
895	1013
895	822
895	56
895	728
895	887
895	270
895	417
895	1012
895	903
895	465
895	866
895	890
577	956
240	298
321	867
321	384
321	1107
654	457
654	609
654	629
654	933
654	53
654	93
654	958
654	943
654	419
654	848
654	924
654	379
654	1096
654	272
654	808
654	19
654	845
654	502
654	213
654	273
654	734
654	724
654	312
654	679
481	740
481	675
799	459
799	13
514	460
514	1072
509	1119
509	508
209	96
209	429
209	836
209	319
209	763
209	837
307	876
307	295
307	250
307	94
307	898
307	1105
307	319
307	1078
307	109
307	1121
307	128
307	685
307	188
307	455
307	615
307	420
326	403
326	55
326	937
326	1080
326	813
326	151
326	824
326	402
326	481
326	41
326	386
326	646
392	973
392	95
392	742
392	301
392	640
392	1041
392	1068
392	981
392	604
392	256
392	932
392	957
392	773
392	482
392	127
392	560
392	151
392	1047
878	681
878	808
673	312
673	342
435	128
435	111
435	399
435	195
435	997
435	198
503	657
503	450
503	878
503	792
503	1137
503	270
503	566
503	923
503	526
503	312
125	55
125	200
653	440
653	654
653	784
653	127
653	1075
653	60
473	887
473	335
473	210
473	230
473	593
473	848
473	893
473	569
473	270
473	747
473	737
473	28
473	957
331	724
331	753
